id,time,type,building,address,area,price,floor,county
751,2023/06/28,辦公,電梯大樓,新北市三重區中正南路,38.8坪,45000,2 / 12,三重區
752,2023/06/28,獨立套房,無電梯公寓,新北市三重區民生東街,12坪,12000,4 / 5,三重區
753,2023/06/28,獨立套房,無電梯公寓,新北市三重區民生東街,12坪,12000,4 / 5,三重區
754,2023/06/27,住辦,電梯大樓,新北市板橋區大觀路三段,46坪,33000,1 / 8,板橋區
755,2023/06/27,整層住家,電梯大樓,新北市淡水區新市三路一段,46.37坪,28000,10 / 10,淡水區
756,2023/06/27,整層住家,電梯大樓,新北市淡水區新市三路一段,46.37坪,28000,10 / 10,淡水區
757,2023/06/27,整層住家,電梯大樓,新北市三重區仁政街,34.5坪,28000,2 / 14,三重區
758,2023/06/27,整層住家,電梯大樓,新北市三重區仁政街,34.5坪,28000,2 / 14,三重區
759,2023/06/27,廠辦,,新北市樹林區柑園街一段,435坪,260000,1 / ,樹林區
760,2023/06/27,整層住家,電梯大樓,新北市淡水區淡金路,43坪,26000,8 / 15,淡水區
761,2023/06/27,獨立套房,無電梯公寓,新北市三重區中正北路,7坪,8000,4 / 5,三重區
762,2023/06/27,獨立套房,無電梯公寓,新北市三重區中正北路,7坪,8000,4 / 5,三重區
763,2023/06/26,車位,,新北市板橋區三民路二段,7坪,2500,,板橋區
764,2023/06/26,分租套房,透天厝,新北市汐止區汐萬路二段,4坪,6000,1 / 3,汐止區
765,2023/06/26,整層住家,電梯大樓,新北市新莊區榮華路一段,60.92坪,42000,4 / 13,新莊區
766,2023/06/26,整層住家,電梯大樓,新北市新莊區榮華路一段,60.92坪,42000,4 / 13,新莊區
767,2023/06/26,整層住家,電梯大樓,新北市新莊區榮華路一段,60.92坪,42000,4 / 13,新莊區
768,2023/06/26,雅房,無電梯公寓,新北市新店區建國路,5坪,6000,5 / 5,新店區
769,2023/06/25,店面,無電梯公寓,新北市新店區安康路一段,15坪,18500,1 / 4,新店區
770,2023/06/24,整層住家,電梯大樓,新北市淡水區沙崙路一段,37.56坪,20000,8 / 12,淡水區
771,2023/06/23,整層住家,透天厝,新北市新店區北宜路二段,27坪,15000,2 / 2,新店區
772,2023/06/22,分租套房,透天厝,新北市板橋區板新路,10坪,19800,4 / 4,板橋區
773,2023/06/22,分租套房,透天厝,新北市板橋區板新路,10坪,19800,4 / 4,板橋區
774,2023/06/22,整層住家,電梯大樓,新北市淡水區自強路,31.1坪,19800,15 / 16,淡水區
775,2023/06/22,整層住家,電梯大樓,新北市三重區仁政街,43坪,28000,11 / 14,三重區
776,2023/06/21,辦公,電梯大樓,新北市三重區成功路,21.94坪,23000,1 / 7,三重區
777,2023/06/21,整層住家,電梯大樓,新北市新莊區中港路,26.35坪,28000,12 / 13,新莊區
778,2023/06/21,獨立套房,透天厝,新北市三重區電信街,6坪,12500,4 / 4,三重區
779,2023/06/21,整層住家,電梯大樓,新北市樹林區學府路,24.96坪,30000,13 / 15,樹林區
780,2023/06/20,分租套房,無電梯公寓,新北市中和區景新街,6坪,7500,5 / 5,中和區
781,2023/06/20,辦公,電梯大樓,新北市板橋區板新路,60.43坪,50000,2 / 12,板橋區
782,2023/06/20,整層住家,電梯大樓,新北市新莊區中正路,35.37坪,32000,17 / 18,新莊區
783,2023/06/19,整層住家,無電梯公寓,新北市中和區光華街,29.24坪,21000,5 / 5,中和區
784,2023/06/19,整層住家,電梯大樓,新北市新莊區中央路,62.46坪,68000,23 / 28,新莊區
785,2023/06/19,整層住家,電梯大樓,新北市新莊區中央路,62.46坪,68000,23 / 28,新莊區
786,2023/06/19,整層住家,電梯大樓,新北市新莊區中央路,62.46坪,68000,23 / 28,新莊區
787,2023/06/18,分租套房,無電梯公寓,新北市三峽區大勇路,9坪,14500,2 / 5,三峽區
788,2023/06/18,整層住家,電梯大樓,新北市蘆洲區集賢路,45.16坪,35000,13 / 15,蘆洲區
789,2023/06/18,獨立套房,無電梯公寓,新北市樹林區千歲街,12坪,13000,2 / 3,樹林區
790,2023/06/18,獨立套房,無電梯公寓,新北市三重區電信街,6坪,12500,3 / 4,三重區
791,2023/06/18,獨立套房,無電梯公寓,新北市三重區電信街,6坪,12500,4 / 4,三重區
792,2023/06/17,整層住家,無電梯公寓,新北市板橋區滿平街,32.25坪,23000,3 / 5,板橋區
793,2023/06/17,辦公,電梯大樓,新北市新店區民權路,8坪,15000,10 / 11,新店區
794,2023/06/17,辦公,電梯大樓,新北市新店區民權路,25坪,38000,11 / 11,新店區
795,2023/06/17,獨立套房,電梯大樓,新北市淡水區淡金路,22.46坪,18500,1 / 22,淡水區
796,2023/06/17,分租套房,無電梯公寓,新北市三峽區復興路,8坪,9000,3 / 5,三峽區
797,2023/06/17,辦公,電梯大樓,新北市新店區民權路,25坪,38000,11 / 11,新店區
798,2023/06/17,獨立套房,無電梯公寓,新北市新店區寶宏路,15坪,23800,2 / 5,新店區
799,2023/06/17,整層住家,無電梯公寓,新北市中和區忠孝街,16坪,20000,5 / 5,中和區
800,2023/06/16,分租套房,電梯大樓,新北市新店區永平街,6坪,8000,12 / 14,新店區
801,2023/06/16,整層住家,電梯大樓,新北市新莊區中華路三段,17.19坪,29800,7 / 15,新莊區
802,2023/06/16,獨立套房,無電梯公寓,新北市三重區民生東街,16坪,16000,4 / 5,三重區
803,2023/06/16,獨立套房,無電梯公寓,新北市三重區三和路四段,8坪,8500,5 / 5,三重區
804,2023/06/15,整層住家,電梯大樓,新北市新店區中央路,17坪,26000,22 / 28,新店區
805,2023/06/15,獨立套房,電梯大樓,新北市八里區龍米路一段,25.97坪,25000,3 / 21,八里區
806,2023/06/15,獨立套房,電梯大樓,新北市八里區龍米路一段,44.38坪,28000,11 / 21,八里區
807,2023/06/15,整層住家,電梯大樓,新北市板橋區民生路二段,28坪,35000,10 / 19,板橋區
808,2023/06/14,整層住家,電梯大樓,新北市中和區中山路三段,14坪,18000,7 / 14,中和區
809,2023/06/14,廠房,,新北市五股區中直路,75坪,36000,1 / 1,五股區
810,2023/06/14,整層住家,電梯大樓,新北市淡水區濱海路一段,99.37坪,45000,6 / 14,淡水區
811,2023/06/13,分租套房,無電梯公寓,新北市中和區景新街,7坪,7000,5 / 5,中和區
812,2023/06/13,廠房,,新北市三重區光復路二段,100.9坪,100000,1 / 5,三重區
813,2023/06/12,整層住家,電梯大樓,新北市樹林區大義路,20.38坪,22000,15 / 19,樹林區
814,2023/06/12,獨立套房,電梯大樓,新北市板橋區中山路一段,19.18坪,17000,20 / 23,板橋區
815,2023/06/12,雅房,無電梯公寓,新北市新店區建國路,8坪,8000,5 / 5,新店區
816,2023/06/12,整層住家,電梯大樓,新北市新莊區中央路,89.57坪,58000,13 / 18,新莊區
817,2023/06/12,整層住家,電梯大樓,新北市樹林區大成路,19.67坪,25000,9 / 15,樹林區
818,2023/06/11,整層住家,無電梯公寓,新北市板橋區三民路二段,33.88坪,24000,3 / 1,板橋區
819,2023/06/11,整層住家,無電梯公寓,新北市板橋區三民路二段,33.88坪,24000,3 / 1,板橋區
820,2023/06/11,整層住家,無電梯公寓,新北市板橋區三民路二段,33.88坪,24000,3 / 1,板橋區
821,2023/06/11,整層住家,無電梯公寓,新北市板橋區三民路二段,33.88坪,24000,3 / 1,板橋區
822,2023/06/11,整層住家,無電梯公寓,新北市板橋區三民路二段,33.88坪,24000,3 / 1,板橋區
823,2023/06/11,獨立套房,無電梯公寓,新北市三重區電信街,8坪,13000,2 / 4,三重區
824,2023/06/11,整層住家,無電梯公寓,新北市三重區三陽路,18坪,19500,2 / 5,三重區
825,2023/06/11,整層住家,無電梯公寓,新北市三重區三陽路,18坪,21500,2 / 5,三重區
826,2023/06/11,整層住家,無電梯公寓,新北市三重區三陽路,18坪,21500,2 / 5,三重區
827,2023/06/11,整層住家,電梯大樓,新北市五股區自強路,46.81坪,30000,2 / 9,五股區
828,2023/06/11,整層住家,電梯大樓,新北市五股區自強路,36.57坪,30000,2 / 9,五股區
829,2023/06/11,整層住家,電梯大樓,新北市五股區自強路,36.57坪,30000,2 / 9,五股區
830,2023/06/11,整層住家,電梯大樓,新北市五股區自強路,36.57坪,30000,2 / 9,五股區
831,2023/06/10,整層住家,電梯大樓,新北市淡水區中正路二段,32.77坪,22000,3 / 18,淡水區
832,2023/06/10,廠辦,,新北市中和區立德街,148.87坪,110000,2 / 7,中和區
833,2023/06/09,分租套房,無電梯公寓,新北市淡水區民生路,10坪,10000,1 / 2,淡水區
834,2023/06/09,廠辦,,新北市新莊區瓊林南路,130坪,100000,5 / ,新莊區
835,2023/06/08,整層住家,無電梯公寓,新北市三峽區文化路,32.02坪,22000,2 / 5,三峽區
836,2023/06/08,整層住家,電梯大樓,新北市汐止區仁愛路,38.92坪,35000,20 / 21,汐止區
837,2023/06/08,整層住家,電梯大樓,新北市淡水區新市三路一段,44坪,27000,7 / 23,淡水區
838,2023/06/08,整層住家,電梯大樓,新北市淡水區新市三路一段,44坪,27000,7 / 23,淡水區
839,2023/06/08,店面,無電梯公寓,新北市淡水區清水街,45坪,110000,1 / 3,淡水區
840,2023/06/08,整層住家,無電梯公寓,新北市三峽區文化路,32坪,22000,2 / 5,三峽區
841,2023/06/07,整層住家,電梯大樓,新北市新店區五峰路,47坪,30000,2 / 7,新店區
842,2023/06/07,廠辦,,新北市新莊區新樹路,120坪,70000,1 / ,新莊區
843,2023/06/07,獨立套房,電梯大樓,新北市新莊區中華路一段,7.41坪,14000,3 / 7,新莊區
844,2023/06/06,分租套房,透天厝,新北市中和區忠孝街,10坪,5000,4 / 4,中和區
845,2023/06/05,廠房,,新北市樹林區俊英街,47坪,38000,1 / 2,樹林區
846,2023/06/05,整層住家,電梯大樓,新北市新莊區民安西路,29.9坪,26000,3 / 6,新莊區
847,2023/06/05,整層住家,電梯大樓,新北市中和區成功路,44.09坪,30000,4 / 33,中和區
848,2023/06/05,辦公,無電梯公寓,新北市板橋區和平路,12.47坪,18000,1 / 2,板橋區
849,2023/06/05,辦公,透天厝,新北市新莊區民安西路,70坪,35000,3 / 4,新莊區
850,2023/06/05,廠辦,,新北市三重區重新路五段,94坪,50000,10 / ,三重區
851,2023/06/05,廠房,,新北市新莊區瓊林南路,206坪,185000,1 / 2,新莊區
852,2023/06/04,整層住家,電梯大樓,新北市三峽區大學路,46.45坪,32000,9 / 14,三峽區
853,2023/06/03,分租套房,無電梯公寓,新北市三峽區復興路,13坪,14500,5 / 5,三峽區
854,2023/06/03,整層住家,電梯大樓,新北市三峽區學成路,85.11坪,43000,9 / 15,三峽區
855,2023/06/03,獨立套房,無電梯公寓,新北市三重區三和路四段,6坪,7700,5 / 5,三重區
856,2023/06/02,雅房,無電梯公寓,新北市永和區豫溪街,4坪,6000,2 / 4,永和區
857,2023/06/02,整層住家,無電梯公寓,新北市新莊區忠孝街,12坪,21000,3 / 4,新莊區
858,2023/06/02,整層住家,電梯大樓,新北市新莊區新北大道四段,73.19坪,55000,10 / 19,新莊區
859,2023/06/02,土地,,新北市淡水區濱海路一段,687坪,300000,,淡水區
860,2023/06/02,整層住家,電梯大樓,新北市五股區水碓一路,32.78坪,30000,1 / 7,五股區
861,2023/06/02,辦公,透天厝,新北市樹林區保安街三段,60坪,30000,2 / 3,樹林區
862,2023/06/01,整層住家,無電梯公寓,新北市新店區寶橋路,25坪,22000,3 / 4,新店區
863,2023/06/01,整層住家,電梯大樓,新北市新莊區中原路,49.13坪,39000,17 / 19,新莊區
864,2023/06/01,整層住家,電梯大樓,新北市汐止區水碓街,30坪,26000,2 / 6,汐止區
865,2023/06/01,店面,透天厝,新北市三重區正義北路,70坪,80000,1 / 3,三重區
866,2023/06/01,住辦,電梯大樓,新北市板橋區大觀路三段,46坪,35000,1 / 8,板橋區
867,2023/05/31,整層住家,電梯大樓,新北市板橋區光環路二段,28.31坪,43000,20 / 20,板橋區
868,2023/05/31,整層住家,電梯大樓,新北市新莊區後港二路,36.49坪,32000,9 / 14,新莊區
869,2023/05/31,店面,無電梯公寓,新北市中和區民享街,50坪,48000,1 / 5,中和區
870,2023/05/30,整層住家,電梯大樓,新北市中和區自立路,34坪,28000,3 / 8,中和區
871,2023/05/30,住店,無電梯公寓,新北市樹林區中山路二段,26坪,1200,3 / 4,樹林區
872,2023/05/30,店面,透天厝,新北市三重區龍門路,22坪,37000,1 / 2,三重區
873,2023/05/30,店面,無電梯公寓,新北市三重區龍門路,40坪,68000,1 / 2,三重區
874,2023/05/30,店面,透天厝,新北市三重區龍門路,40坪,68000,1 / 2,三重區
875,2023/05/30,整層住家,電梯大樓,新北市三重區福隆路,18坪,23000,2 / 11,三重區
876,2023/05/29,整層住家,無電梯公寓,新北市永和區秀朗路二段,30坪,25900,4 / 5,永和區
877,2023/05/29,廠辦,,新北市新莊區大安路,195坪,120000,1 / ,新莊區
878,2023/05/29,辦公,透天厝,新北市新莊區福營路,35坪,22000,2 / 2,新莊區
879,2023/05/29,店面,電梯大樓,新北市板橋區莊崑路,25坪,28000,1 / 15,板橋區
880,2023/05/29,分租套房,別墅,新北市林口區忠孝路,5坪,6500,2 / 3,林口區
881,2023/05/28,整層住家,電梯大樓,新北市土城區明德路二段,50.29坪,35000,7 / 7,土城區
882,2023/05/28,整層住家,無電梯公寓,新北市鶯歌區福德三街,26坪,13000,5 / 5,鶯歌區
883,2023/05/28,整層住家,無電梯公寓,新北市鶯歌區福德三街,26坪,13000,5 / 5,鶯歌區
884,2023/05/28,整層住家,無電梯公寓,新北市鶯歌區福德三街,26坪,13000,5 / 5,鶯歌區
885,2023/05/28,整層住家,無電梯公寓,新北市鶯歌區福德三街,26坪,13000,5 / 5,鶯歌區
886,2023/05/27,獨立套房,透天厝,新北市中和區德光路,7坪,13000,2 / 2,中和區
887,2023/05/27,整層住家,電梯大樓,新北市三峽區大學路,46.45坪,32000,9 / 14,三峽區
888,2023/05/27,分租套房,無電梯公寓,新北市中和區員山路,6坪,9000,2 / 4,中和區
889,2023/05/27,獨立套房,無電梯公寓,新北市三重區大同北路,5坪,6000,3 / 4,三重區
890,2023/05/26,辦公,電梯大樓,新北市三重區福德南路,98.19坪,98000,7 / 14,三重區
891,2023/05/25,廠辦,,新北市五股區五權路,240坪,192000,2 / ,五股區
892,2023/05/25,分租套房,無電梯公寓,新北市三峽區復興路,7坪,11000,4 / 5,三峽區
893,2023/05/25,整層住家,電梯大樓,新北市三重區成功路,10坪,14000,24 / 27,三重區
894,2023/05/25,整層住家,電梯大樓,新北市新莊區中原東路,42坪,33500,8 / 17,新莊區
895,2023/05/25,辦公,電梯大樓,新北市三重區中正南路,82坪,92000,10 / 12,三重區
896,2023/05/25,整層住家,透天厝,新北市汐止區汐萬路二段,30.07坪,28000,1 / 3,汐止區
897,2023/05/25,車位,,新北市板橋區文化路一段,11坪,4500,,板橋區
898,2023/05/24,分租套房,無電梯公寓,新北市三重區六張街,5坪,8000,5 / 5,三重區
899,2023/05/24,分租套房,無電梯公寓,新北市三重區六張街,5坪,8500,5 / 5,三重區
900,2023/05/24,廠辦,,新北市五股區五工三路,820坪,800000,1 / ,五股區
901,2023/05/24,廠辦,,新北市五股區五工三路,820坪,800000,1 / ,五股區
902,2023/05/24,辦公,電梯大樓,新北市新莊區中信街,16.74坪,24000,22 / 24,新莊區
903,2023/05/23,整層住家,電梯大樓,新北市三重區中正南路,42.14坪,33000,2 / 7,三重區
904,2023/05/23,整層住家,無電梯公寓,新北市新店區中正路,25坪,20000,3 / 4,新店區
905,2023/05/23,整層住家,電梯大樓,新北市淡水區義山路,61坪,27500,4 / 15,淡水區
906,2023/05/23,獨立套房,無電梯公寓,新北市三重區六張街,6坪,9000,5 / 5,三重區
907,2023/05/23,分租套房,電梯大樓,新北市汐止區汐萬路一段,4坪,6500,7 / 7,汐止區
908,2023/05/23,獨立套房,無電梯公寓,新北市三重區三和路四段,8坪,8500,5 / 5,三重區
909,2023/05/22,店面,電梯大樓,新北市三重區仁美街,56.76坪,48000,1 / 7,三重區
910,2023/05/22,整層住家,無電梯公寓,新北市板橋區中山路二段,35坪,20000,4 / 4,板橋區
911,2023/05/21,車位,,新北市新店區安祥路,4.12坪,3600,,新店區
912,2023/05/21,獨立套房,無電梯公寓,新北市三重區大仁街,6坪,6000,4 / 5,三重區
913,2023/05/20,分租套房,無電梯公寓,新北市新莊區仁愛街,6坪,7000,4 / 4,新莊區
914,2023/05/19,獨立套房,電梯大樓,新北市汐止區樟樹一路,12坪,14000,3 / 13,汐止區
915,2023/05/19,獨立套房,電梯大樓,新北市淡水區北新路,9.25坪,9000,4 / 7,淡水區
916,2023/05/19,分租套房,無電梯公寓,新北市汐止區汐萬路二段,5坪,8000,3 / 4,汐止區
917,2023/05/18,整層住家,電梯大樓,新北市新莊區中和街,34.06坪,28000,12 / 13,新莊區
918,2023/05/18,整層住家,電梯大樓,新北市新莊區新北大道七段,21.53坪,27000,7 / 14,新莊區
919,2023/05/18,獨立套房,無電梯公寓,新北市板橋區溪崑二街,5坪,7600,5 / 5,板橋區
920,2023/05/17,分租套房,無電梯公寓,新北市新莊區仁愛街,5坪,6000,4 / 4,新莊區
921,2023/05/17,整層住家,電梯大樓,新北市樹林區佳園路三段,54.42坪,27000,11 / 15,樹林區
922,2023/05/17,整層住家,透天厝,新北市板橋區文化路一段,19坪,23000,1 / 3,板橋區
923,2023/05/17,整層住家,透天厝,新北市板橋區文化路一段,19坪,23000,1 / 3,板橋區
924,2023/05/17,店面,無電梯公寓,新北市三重區力行路一段,62.08坪,90000,1 / 5,三重區
925,2023/05/17,店面,無電梯公寓,新北市三重區力行路一段,62.08坪,90000,1 / 5,三重區
926,2023/05/17,店面,無電梯公寓,新北市三重區力行路一段,62.08坪,90000,1 / 5,三重區
927,2023/05/16,店面,電梯大樓,新北市新莊區復興路二段,10坪,25000,1 / 8,新莊區
928,2023/05/16,廠房,,新北市新莊區福營路,42坪,35000,1 / 2,新莊區
929,2023/05/16,整層住家,電梯大樓,新北市中和區中正路,8.24坪,23000,6 / 10,中和區
930,2023/05/16,店面,電梯大樓,新北市三峽區大學路,125.02坪,145000,1 / 11,三峽區
931,2023/05/16,廠辦,,新北市新莊區福營路,69.51坪,60000,1 / ,新莊區
932,2023/05/15,廠辦,,新北市五股區五權路,240坪,192000,2 / ,五股區
933,2023/05/15,廠房,,新北市八里區觀海大道,530坪,350000,1 / 5,八里區
934,2023/05/15,廠辦,,新北市中和區中正路,148.5坪,133650,2 / ,中和區
935,2023/05/15,辦公,電梯大樓,新北市中和區中山路二段,71坪,50000,4 / 10,中和區
936,2023/05/15,整層住家,電梯大樓,新北市板橋區光環路二段,44.98坪,55000,9 / 17,板橋區
937,2023/05/15,廠辦,,新北市五股區五工路,300坪,180000,4 / ,五股區
938,2023/05/15,分租套房,無電梯公寓,新北市板橋區溪崑二街,5坪,7600,5 / 5,板橋區
939,2023/05/15,車位,,新北市新店區溪園路,4坪,1500,,新店區
940,2023/05/15,廠房,,新北市土城區中山路,1140坪,900000,1 / 3,土城區
941,2023/05/14,獨立套房,無電梯公寓,新北市淡水區學府路,8.84坪,7000,3 / 5,淡水區
942,2023/05/14,整層住家,電梯大樓,新北市樹林區復興路,40.42坪,21000,11 / 14,樹林區
943,2023/05/14,獨立套房,無電梯公寓,新北市板橋區溪崑二街,5坪,7800,5 / 5,板橋區
944,2023/05/14,獨立套房,無電梯公寓,新北市三重區民生東街,14坪,14000,4 / 5,三重區
945,2023/05/14,獨立套房,無電梯公寓,新北市三重區民生東街,14坪,14000,4 / 5,三重區
946,2023/05/14,獨立套房,無電梯公寓,新北市三重區民生東街,14坪,14000,4 / 5,三重區
947,2023/05/13,店面,無電梯公寓,新北市汐止區新台五路二段,26坪,50000,1 / 3,汐止區
948,2023/05/13,獨立套房,無電梯公寓,新北市新店區安康路一段,10坪,9000,2 / 4,新店區
949,2023/05/13,分租套房,無電梯公寓,新北市新店區建興街,7坪,8500,3 / 4,新店區
950,2023/05/13,整層住家,電梯大樓,新北市新莊區立信三街,39坪,32000,7 / 13,新莊區
951,2023/05/12,分租套房,無電梯公寓,新北市三重區六張街,6坪,9000,5 / 5,三重區
952,2023/05/12,車位,,新北市板橋區大華街,4坪,4000,,板橋區
953,2023/05/12,整層住家,無電梯公寓,新北市泰山區民權街,21.64坪,18000,2 / 4,泰山區
954,2023/05/11,整層住家,無電梯公寓,新北市板橋區松柏街,25坪,20000,4 / 4,板橋區
955,2023/05/11,店面,電梯大樓,新北市三重區仁政街,16.29坪,20000,1 / 12,三重區
956,2023/05/11,廠辦,,新北市三重區重新路五段,132坪,108000,10 / ,三重區
957,2023/05/10,整層住家,電梯大樓,新北市中和區中山路二段,15.61坪,26800,6 / 12,中和區
958,2023/05/10,整層住家,電梯大樓,新北市板橋區莊敬路,18.96坪,43000,9 / 15,板橋區
959,2023/05/09,整層住家,無電梯公寓,新北市中和區華新街,26坪,15000,5 / 5,中和區
960,2023/05/09,住辦,無電梯公寓,新北市新莊區民安西路,23.17坪,30000,1 / 5,新莊區
961,2023/05/09,廠辦,,新北市新莊區青山路一段,140坪,80000,1 / ,新莊區
962,2023/05/09,整層住家,無電梯公寓,新北市樹林區文德街,16坪,15000,2 / 4,樹林區
963,2023/05/08,整層住家,電梯大樓,新北市新店區寶慶街,30.92坪,36000,11 / 12,新店區
964,2023/05/08,整層住家,電梯大樓,新北市三重區秀江街,18坪,15000,2 / 8,三重區
965,2023/05/08,獨立套房,電梯大樓,新北市新莊區建福路,8坪,7700,7 / 10,新莊區
966,2023/05/08,整層住家,電梯大樓,新北市板橋區光環路二段,49.3坪,67000,6 / 17,板橋區
967,2023/05/08,整層住家,電梯大樓,新北市板橋區光環路二段,44.98坪,54000,8 / 17,板橋區
968,2023/05/08,店面,電梯大樓,新北市新莊區福德一街,44.11坪,65000,1 / 19,新莊區
969,2023/05/08,廠辦,,新北市土城區永豐路,400坪,200000,1 / ,土城區
970,2023/05/08,廠辦,,新北市土城區永豐路,400坪,200000,1 / ,土城區
971,2023/05/07,廠辦,,新北市新莊區化成路,80坪,60000,1 / ,新莊區
972,2023/05/07,廠辦,,新北市新莊區化成路,80坪,60000,1 / ,新莊區
973,2023/05/07,整層住家,透天厝,新北市板橋區富山街,25坪,16000,2 / 3,板橋區
974,2023/05/07,整層住家,透天厝,新北市板橋區富山街,25坪,16000,2 / 3,板橋區
975,2023/05/07,整層住家,電梯大樓,新北市樹林區學成路,19.34坪,26000,2 / 19,樹林區
976,2023/05/07,整層住家,無電梯公寓,新北市新莊區福壽街,30坪,13000,5 / 5,新莊區
977,2023/05/07,獨立套房,電梯大樓,新北市三峽區國際二街,7.56坪,12500,10 / 15,三峽區
978,2023/05/06,分租套房,無電梯公寓,新北市中和區莊敬路,10坪,8800,4 / 5,中和區
979,2023/05/06,分租套房,無電梯公寓,新北市三重區仁愛街,8坪,12000,2 / 2,三重區
980,2023/05/06,獨立套房,無電梯公寓,新北市泰山區新北大道六段,8坪,8500,2 / 3,泰山區
981,2023/05/06,分租套房,無電梯公寓,新北市中和區景安路,11坪,11800,4 / 5,中和區
982,2023/05/05,分租套房,透天厝,新北市蘆洲區永安北路一段,7坪,8500,5 / 5,蘆洲區
983,2023/05/05,整層住家,電梯大樓,新北市樹林區學勤路,30.14坪,31500,10 / 19,樹林區
984,2023/05/05,雅房,電梯大樓,新北市林口區文化二路一段,4坪,8700,6 / 19,林口區
985,2023/05/05,整層住家,電梯大樓,新北市新莊區中央路,62.55坪,45000,9 / 28,新莊區
986,2023/05/05,整層住家,電梯大樓,新北市三峽區大學路,22.67坪,22000,3 / 10,三峽區
987,2023/05/05,整層住家,電梯大樓,新北市三峽區大觀路,24.6坪,26000,4 / 8,三峽區
988,2023/05/04,整層住家,電梯大樓,新北市永和區保平路,36坪,39000,8 / 12,永和區
989,2023/05/04,整層住家,透天厝,新北市板橋區文化路一段,19坪,23000,1 / 3,板橋區
990,2023/05/04,分租套房,無電梯公寓,新北市三重區下竹圍街,12坪,7600,5 / 5,三重區
991,2023/05/04,住辦,透天厝,新北市板橋區漢生東路,19.9坪,33000,1 / 2,板橋區
992,2023/05/03,廠房,,新北市五股區中興路三段,1000坪,578000,1 / 1,五股區
993,2023/05/03,廠房,,新北市五股區民義路二段,110坪,80000,1 / 1,五股區
994,2023/05/03,店面,電梯大樓,新北市板橋區文化路一段,110坪,145000,-1 / 22,板橋區
995,2023/05/03,店面,電梯大樓,新北市板橋區文化路一段,110坪,145000,-1 / 22,板橋區
996,2023/05/03,店面,電梯大樓,新北市板橋區文化路一段,110坪,145000,-1 / 22,板橋區
997,2023/05/03,廠房,,新北市五股區中興路三段,480坪,360000,1 / 1,五股區
998,2023/05/03,廠房,,新北市五股區中興路三段,480坪,360000,1 / 1,五股區
999,2023/05/03,店面,無電梯公寓,新北市三重區重安街,50坪,42000,-1 / 5,三重區
